WP, 17, 2013091618, 03, HWRF, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, -99
WP, 17, 2013092106, 03, HWRF, 018, 215N, 1173E, 105,  930, XX,  50, NEQ, 0113, 0101, 0089, 0107,    0,    0,  37
WP, 17, 2013092106, 03, HWRF, 018, 215N, 1173E, 105,  930, XX,  64, NEQ, 0089, 0071, 0077, 0081,    0,    0,  37
WP, 17, 2013092106, 03, HWRF, 024, 214N, 1162E, 107,  930, XX,  34, NEQ, 0169, 0154, 0149, 0173,    0,    0,  33
WP, 17, 2013092106, 03, HWRF, 024, 214N, 1162E, 107,  930, XX,  50, NEQ, 0098, 0092, 0103, 0104,    0,    0,  33
WP, 17, 2013092106, 03, HWRF, 024, 214N, 1162E, 107,  930, XX,  64, NEQ, 0080, 0072, 0086, 0086,    0,    0,  33
WP, 17, 2013092106, 03, HWRF, 030, 215N, 1153E, 103,  935, XX,  34, NEQ, 0159, 0156, 0154, 0161,    0,    0,  35
WP, 17, 2013092106, 03, HWRF, 030, 215N, 1153E, 103,  935, XX,  50, NEQ, 0107, 0090, 0097, 0104,    0,    0,  35
WP, 17, 2013092106, 03, HWRF, 030, 215N, 1153E, 103,  935, XX,  64, NEQ, 0078, 0070, 0072, 0070,    0,    0,  35
WP, 17, 2013092106, 03, HWRF, 036, 219N, 1142E,  93,  937, XX,  34, NEQ, 0161, 0164, 0141, 0103,    0,    0,  43
WP, 17, 2013092106, 03, HWRF, 036, 219N, 1142E,  93,  937, XX,  50, NEQ, 0104, 0085, 0091, 0094,    0,    0,  43
WP, 17, 2013092106, 03, HWRF, 036, 219N, 1142E,  93,  937, XX,  64, NEQ, 0066, 0066, 0072, 0067,    0,    0,  43
WP, 17, 2013092106, 03, HWRF, 042, 222N, 1128E,  85,  943, XX,  34, NEQ, 0155, 0155, 0130, 0096,    0,    0,  31
WP, 17, 2013092106, 03, HWRF, 042, 222N, 1128E,  85,  943, XX,  50, NEQ, 0089, 0086, 0091, 0054,    0,    0,  31
WP, 17, 2013092106, 03, HWRF, 042, 222N, 1128E,  85,  943, XX,  64, NEQ, 0067, 0065, 0065, 0048,    0,    0,  31
WP, 17, 2013092106, 03, HWRF, 048, 224N, 1114E,  61,  954, XX,  34, NEQ, 0141, 0140, 0142, 0152,    0,    0,  57
WP, 17, 2013092106, 03, HWRF, 048, 224N, 1114E,  61,  954, XX,  50, NEQ, 0000, 0086, 0079, 0000,    0,    0,  57
WP, 17, 2013092106, 03, HWRF, 054, 227N, 1102E,  48,  965, XX,  34, NEQ, 0100, 0125, 0119, 0114,    0,    0,  85
WP, 17, 2013092106, 03, HWRF, 060, 228N, 1090E,  43,  971, XX,  34, NEQ, 0125, 0118, 0093, 0102,    0,    0,  52
WP, 17, 2013092106, 03, HWRF, 066, 228N, 1078E,  34,  982, XX,  34, NEQ, 0144, 0000, 0000, 0120,    0,    0,  76
WP, 17, 2013092106, 03, HWRF, 072, 227N, 1065E,  33,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  86
WP, 17, 2013092106, 03, HWRF, 078, 225N, 1052E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0091,    0,    0,  85
WP, 17, 2013092106, 03, HWRF, 084, 224N, 1036E,  32, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  98
WP, 17, 2013092106, 03, HWRF, 090, 219N, 1017E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
WP, 17, 2013092106, 03, HWRF, 096, 215N, 1014E,  10, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  94
WP, 17, 2013092112, 03, HWRF, 000, 211N, 1197E, 107,  935, XX,  34, NEQ, 0285, 0199, 0146, 0261,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 000, 211N, 1197E, 107,  935, XX,  50, NEQ, 0244, 0093, 0096, 0237,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 000, 211N, 1197E, 107,  935, XX,  64, NEQ, 0173, 0073, 0075, 0075,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 006, 213N, 1185E, 105,  935, XX,  34, NEQ, 0295, 0155, 0155, 0210,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 006, 213N, 1185E, 105,  935, XX,  50, NEQ, 0190, 0095, 0091, 0106,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 006, 213N, 1185E, 105,  935, XX,  64, NEQ, 0084, 0070, 0074, 0079,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 012, 214N, 1172E, 104,  939, XX,  34, NEQ, 0308, 0160, 0144, 0172,    0,    0,  35
WP, 17, 2013092112, 03, HWRF, 012, 214N, 1172E, 104,  939, XX,  50, NEQ, 0099, 0088, 0091, 0097,    0,    0,  35
WP, 17, 2013092112, 03, HWRF, 012, 214N, 1172E, 104,  939, XX,  64, NEQ, 0079, 0072, 0075, 0079,    0,    0,  35
WP, 17, 2013092112, 03, HWRF, 018, 213N, 1161E,  95,  938, XX,  34, NEQ, 0163, 0156, 0155, 0166,    0,    0,  40
WP, 17, 2013092112, 03, HWRF, 018, 213N, 1161E,  95,  938, XX,  50, NEQ, 0102, 0093, 0100, 0104,    0,    0,  40
WP, 17, 2013092112, 03, HWRF, 018, 213N, 1161E,  95,  938, XX,  64, NEQ, 0079, 0073, 0078, 0085,    0,    0,  40
WP, 17, 2013092112, 03, HWRF, 024, 214N, 1151E,  92,  942, XX,  34, NEQ, 0160, 0151, 0142, 0127,    0,    0,  37
WP, 17, 2013092112, 03, HWRF, 024, 214N, 1151E,  92,  942, XX,  50, NEQ, 0104, 0087, 0092, 0097,    0,    0,  37
WP, 17, 2013092112, 03, HWRF, 024, 214N, 1151E,  92,  942, XX,  64, NEQ, 0069, 0071, 0074, 0074,    0,    0,  37
WP, 17, 2013092112, 03, HWRF, 030, 217N, 1139E,  88,  943, XX,  34, NEQ, 0149, 0150, 0124, 0167,    0,    0,  29
WP, 17, 2013092112, 03, HWRF, 030, 217N, 1139E,  88,  943, XX,  50, NEQ, 0098, 0092, 0086, 0062,    0,    0,  29
WP, 17, 2013092112, 03, HWRF, 030, 217N, 1139E,  88,  943, XX,  64, NEQ, 0079, 0058, 0067, 0055,    0,    0,  29
WP, 17, 2013092112, 03, HWRF, 036, 219N, 1127E,  78,  951, XX,  34, NEQ, 0147, 0139, 0129, 0106,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 036, 219N, 1127E,  78,  951, XX,  50, NEQ, 0097, 0092, 0089, 0042,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 036, 219N, 1127E,  78,  951, XX,  64, NEQ, 0059, 0058, 0054, 0000,    0,    0,  38
WP, 17, 2013092112, 03, HWRF, 042, 221N, 1114E,  66,  958, XX,  34, NEQ, 0129, 0126, 0155, 0094,    0,    0,  37
WP, 17, 2013092112, 03, HWRF, 042, 221N, 1114E,  66,  958, XX,  50, NEQ, 0000, 0088, 0083, 0028,    0,    0,  37
WP, 17, 2013092112, 03, HWRF, 042, 221N, 1114E,  66,  958, XX,  64, NEQ, 0000, 0045, 0044, 0000,    0,    0,  37
WP, 17, 2013092112, 03, HWRF, 048, 222N, 1103E,  53,  967, XX,  34, NEQ, 0115, 0113, 0115, 0129,    0,    0,  64
WP, 17, 2013092112, 03, HWRF, 048, 222N, 1103E,  53,  967, XX,  50, NEQ, 0041, 0075, 0065, 0000,    0,    0,  64
WP, 17, 2013092112, 03, HWRF, 054, 225N, 1089E,  50,  970, XX,  34, NEQ, 0128, 0125, 0116, 0114,    0,    0,  60
WP, 17, 2013092112, 03, HWRF, 054, 225N, 1089E,  50,  970, XX,  50, NEQ, 0000, 0000, 0000, 0060,    0,    0,  60
WP, 17, 2013092112, 03, HWRF, 060, 221N, 1075E,  43,  979, XX,  34, NEQ, 0095, 0093, 0095, 0160,    0,    0,  65
WP, 17, 2013092112, 03, HWRF, 066, 221N, 1065E,  37,  983, XX,  34, NEQ, 0000, 0000, 0091, 0120,    0,    0,  84
WP, 17, 2013092112, 03, HWRF, 072, 222N, 1051E,  37,  992, XX,  34, NEQ, 0047, 0000, 0000, 0094,    0,    0,  43
WP, 17, 2013092112, 03, HWRF, 078, 224N, 1033E,  32,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  73
WP, 17, 2013092112, 03, HWRF, 084, 222N, 1018E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 17, 2013092112, 03, HWRF, 090, 220N, 1010E,  14, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  91
WP, 17, 2013092118, 03, HWRF, 000, 214N, 1189E,  99,  943, XX,  34, NEQ, 0287, 0151, 0127, 0259,    0,    0,  40
WP, 17, 2013092118, 03, HWRF, 000, 214N, 1189E,  99,  943, XX,  50, NEQ, 0244, 0094, 0083, 0089,    0,    0,  40
WP, 17, 2013092118, 03, HWRF, 000, 214N, 1189E,  99,  943, XX,  64, NEQ, 0079, 0066, 0068, 0076,    0,    0,  40
WP, 17, 2013092118, 03, HWRF, 006, 219N, 1177E,  97,  945, XX,  34, NEQ, 0296, 0173, 0128, 0127,    0,    0,  43
WP, 17, 2013092118, 03, HWRF, 006, 219N, 1177E,  97,  945, XX,  50, NEQ, 0121, 0092, 0089, 0098,    0,    0,  43
WP, 17, 2013092118, 03, HWRF, 006, 219N, 1177E,  97,  945, XX,  64, NEQ, 0078, 0070, 0081, 0076,    0,    0,  43
WP, 17, 2013092118, 03, HWRF, 012, 220N, 1162E,  94,  945, XX,  34, NEQ, 0154, 0154, 0125, 0132,    0,    0,  38
WP, 17, 2013092118, 03, HWRF, 012, 220N, 1162E,  94,  945, XX,  50, NEQ, 0101, 0081, 0089, 0089,    0,    0,  38
WP, 17, 2013092118, 03, HWRF, 012, 220N, 1162E,  94,  945, XX,  64, NEQ, 0073, 0059, 0074, 0070,    0,    0,  38
WP, 17, 2013092118, 03, HWRF, 018, 218N, 1151E,  88,  947, XX,  34, NEQ, 0158, 0135, 0122, 0119,    0,    0,  38
WP, 17, 2013092118, 03, HWRF, 018, 218N, 1151E,  88,  947, XX,  50, NEQ, 0091, 0085, 0087, 0086,    0,    0,  38
WP, 17, 2013092118, 03, HWRF, 018, 218N, 1151E,  88,  947, XX,  64, NEQ, 0071, 0054, 0066, 0065,    0,    0,  38
WP, 17, 2013092118, 03, HWRF, 024, 221N, 1141E,  76,  950, XX,  34, NEQ, 0134, 0133, 0121, 0097,    0,    0,  48
WP, 17, 2013092118, 03, HWRF, 024, 221N, 1141E,  76,  950, XX,  50, NEQ, 0089, 0080, 0079, 0069,    0,    0,  48
WP, 17, 2013092118, 03, HWRF, 024, 221N, 1141E,  76,  950, XX,  64, NEQ, 0066, 0057, 0051, 0038,    0,    0,  48
WP, 17, 2013092118, 03, HWRF, 030, 225N, 1129E,  65,  959, XX,  34, NEQ, 0130, 0130, 0117, 0100,    0,    0,  45
WP, 17, 2013092118, 03, HWRF, 030, 225N, 1129E,  65,  959, XX,  50, NEQ, 0055, 0078, 0066, 0000,    0,    0,  45
WP, 17, 2013092118, 03, HWRF, 030, 225N, 1129E,  65,  959, XX,  64, NEQ, 0050, 0048, 0000, 0000,    0,    0,  45
WP, 17, 2013092118, 03, HWRF, 036, 225N, 1115E,  51,  966, XX,  34, NEQ, 0112, 0108, 0102, 0151,    0,    0,  42
WP, 17, 2013092118, 03, HWRF, 036, 225N, 1115E,  51,  966, XX,  50, NEQ, 0000, 0058, 0000, 0000,    0,    0,  42
WP, 17, 2013092118, 03, HWRF, 042, 226N, 1106E,  40,  974, XX,  34, NEQ, 0089, 0112, 0130, 0069,    0,    0,  78
WP, 17, 2013092118, 03, HWRF, 048, 229N, 1094E,  40,  977, XX,  34, NEQ, 0091, 0079, 0088, 0072,    0,    0,  61
WP, 17, 2013092118, 03, HWRF, 054, 230N, 1083E,  34,  985, XX,  34, NEQ, 0000, 0000, 0000, 0067,    0,    0,  67
WP, 17, 2013092118, 03, HWRF, 060, 227N, 1072E,  32,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
WP, 17, 2013092118, 03, HWRF, 066, 224N, 1066E,  30,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 17, 2013092118, 03, HWRF, 072, 230N, 1055E,  29,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  89
WP, 17, 2013092118, 03, HWRF, 078, 232N, 1041E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  54
WP, 17, 2013092118, 03, HWRF, 084, 230N, 1031E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 17, 2013092118, 03, HWRF, 090, 224N, 1018E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
WP, 17, 2013092200, 03, HWRF, 000, 218N, 1179E,  98,  944, XX,  34, NEQ, 0281, 0178, 0126, 0133,    0,    0,  37
WP, 17, 2013092200, 03, HWRF, 000, 218N, 1179E,  98,  944, XX,  50, NEQ, 0169, 0099, 0092, 0090,    0,    0,  37
WP, 17, 2013092200, 03, HWRF, 000, 218N, 1179E,  98,  944, XX,  64, NEQ, 0076, 0073, 0081, 0071,    0,    0,  37
WP, 17, 2013092200, 03, HWRF, 006, 222N, 1165E,  99,  940, XX,  34, NEQ, 0173, 0164, 0131, 0130,    0,    0,  34
WP, 17, 2013092200, 03, HWRF, 006, 222N, 1165E,  99,  940, XX,  50, NEQ, 0097, 0087, 0097, 0098,    0,    0,  34
WP, 17, 2013092200, 03, HWRF, 006, 222N, 1165E,  99,  940, XX,  64, NEQ, 0073, 0070, 0069, 0059,    0,    0,  34
WP, 17, 2013092200, 03, HWRF, 012, 224N, 1151E,  79,  945, XX,  34, NEQ, 0137, 0131, 0115, 0094,    0,    0,  26
WP, 17, 2013092200, 03, HWRF, 012, 224N, 1151E,  79,  945, XX,  50, NEQ, 0093, 0094, 0079, 0077,    0,    0,  26
WP, 17, 2013092200, 03, HWRF, 012, 224N, 1151E,  79,  945, XX,  64, NEQ, 0063, 0062, 0054, 0053,    0,    0,  26
WP, 17, 2013092200, 03, HWRF, 018, 226N, 1137E,  66,  951, XX,  34, NEQ, 0134, 0133, 0101, 0113,    0,    0,  29
WP, 17, 2013092200, 03, HWRF, 018, 226N, 1137E,  66,  951, XX,  50, NEQ, 0083, 0081, 0065, 0000,    0,    0,  29
WP, 17, 2013092200, 03, HWRF, 018, 226N, 1137E,  66,  951, XX,  64, NEQ, 0000, 0046, 0036, 0000,    0,    0,  29
WP, 17, 2013092200, 03, HWRF, 024, 230N, 1124E,  53,  962, XX,  34, NEQ, 0114, 0122, 0094, 0100,    0,    0,  70
WP, 17, 2013092200, 03, HWRF, 024, 230N, 1124E,  53,  962, XX,  50, NEQ, 0000, 0081, 0000, 0000,    0,    0,  70
WP, 17, 2013092200, 03, HWRF, 030, 233N, 1110E,  41,  968, XX,  34, NEQ, 0090, 0000, 0055, 0104,    0,    0,  37
WP, 17, 2013092200, 03, HWRF, 036, 233N, 1098E,  42,  977, XX,  34, NEQ, 0074, 0000, 0000, 0075,    0,    0,  44
WP, 17, 2013092200, 03, HWRF, 042, 236N, 1087E,  40,  980, XX,  34, NEQ, 0094, 0000, 0000, 0000,    0,    0,  83
WP, 17, 2013092200, 03, HWRF, 048, 237N, 1074E,  32,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  67
WP, 17, 2013092200, 03, HWRF, 054, 236N, 1064E,  40,  991, XX,  34, NEQ, 0000, 0000, 0000, 0114,    0,    0,  99
WP, 17, 2013092200, 03, HWRF, 060, 235N, 1055E,  30,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  91
WP, 17, 2013092200, 03, HWRF, 066, 233N, 1045E,  37, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0111,    0,    0, 106
WP, 17, 2013092200, 03, HWRF, 072, 235N, 1034E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  66
WP, 17, 2013092200, 03, HWRF, 078, 225N, 1025E,  15, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  99
WP, 17, 2013092206, 03, HWRF, 000, 224N, 1168E,  93,  947, XX,  34, NEQ, 0155, 0128, 0119, 0145,    0,    0,  34
WP, 17, 2013092206, 03, HWRF, 000, 224N, 1168E,  93,  947, XX,  50, NEQ, 0099, 0083, 0089, 0091,    0,    0,  34
WP, 17, 2013092206, 03, HWRF, 000, 224N, 1168E,  93,  947, XX,  64, NEQ, 0071, 0068, 0060, 0065,    0,    0,  34
WP, 17, 2013092206, 03, HWRF, 006, 227N, 1154E,  75,  950, XX,  34, NEQ, 0128, 0127, 0111, 0103,    0,    0,  45
WP, 17, 2013092206, 03, HWRF, 006, 227N, 1154E,  75,  950, XX,  50, NEQ, 0095, 0088, 0078, 0048,    0,    0,  45
WP, 17, 2013092206, 03, HWRF, 006, 227N, 1154E,  75,  950, XX,  64, NEQ, 0067, 0067, 0055, 0040,    0,    0,  45
WP, 17, 2013092206, 03, HWRF, 012, 230N, 1138E,  63,  957, XX,  34, NEQ, 0132, 0122, 0090, 0099,    0,    0,  52
WP, 17, 2013092206, 03, HWRF, 012, 230N, 1138E,  63,  957, XX,  50, NEQ, 0000, 0075, 0045, 0055,    0,    0,  52
WP, 17, 2013092206, 03, HWRF, 018, 233N, 1123E,  51,  966, XX,  34, NEQ, 0101, 0096, 0044, 0082,    0,    0,  29
WP, 17, 2013092206, 03, HWRF, 018, 233N, 1123E,  51,  966, XX,  50, NEQ, 0000, 0029, 0000, 0000,    0,    0,  29
WP, 17, 2013092206, 03, HWRF, 024, 236N, 1108E,  40,  971, XX,  34, NEQ, 0087, 0000, 0000, 0091,    0,    0,  80
WP, 17, 2013092206, 03, HWRF, 030, 235N, 1096E,  40,  979, XX,  34, NEQ, 0057, 0000, 0000, 0037,    0,    0,  41
WP, 17, 2013092206, 03, HWRF, 036, 235N, 1086E,  37,  982, XX,  34, NEQ, 0099, 0000, 0000, 0000,    0,    0,  92
WP, 17, 2013092206, 03, HWRF, 042, 237N, 1075E,  29,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 17, 2013092206, 03, HWRF, 048, 238N, 1064E,  36,  990, XX,  34, NEQ, 0000, 0000, 0000, 0106,    0,    0,  79
WP, 17, 2013092206, 03, HWRF, 054, 238N, 1055E,  32,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  69
WP, 17, 2013092206, 03, HWRF, 060, 232N, 1045E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
WP, 17, 2013092206, 03, HWRF, 066, 227N, 1034E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  99
WP, 17, 2013092212, 03, HWRF, 000, 229N, 1152E,  83,  959, XX,  34, NEQ, 0122, 0122, 0131, 0179,    0,    0,  34
WP, 17, 2013092212, 03, HWRF, 000, 229N, 1152E,  83,  959, XX,  50, NEQ, 0091, 0088, 0084, 0093,    0,    0,  34
WP, 17, 2013092212, 03, HWRF, 000, 229N, 1152E,  83,  959, XX,  64, NEQ, 0075, 0067, 0067, 0063,    0,    0,  34
WP, 17, 2013092212, 03, HWRF, 006, 232N, 1137E,  57,  960, XX,  34, NEQ, 0103, 0114, 0094, 0113,    0,    0,  49
WP, 17, 2013092212, 03, HWRF, 006, 232N, 1137E,  57,  960, XX,  50, NEQ, 0060, 0071, 0070, 0000,    0,    0,  49
WP, 17, 2013092212, 03, HWRF, 012, 236N, 1124E,  42,  969, XX,  34, NEQ, 0116, 0095, 0034, 0097,    0,    0,  71
WP, 17, 2013092212, 03, HWRF, 018, 241N, 1110E,  38,  977, XX,  34, NEQ, 0055, 0000, 0000, 0000,    0,    0,  47
WP, 17, 2013092212, 03, HWRF, 024, 242N, 1098E,  32,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  78
WP, 17, 2013092212, 03, HWRF, 030, 241N, 1089E,  31,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  75
WP, 17, 2013092212, 03, HWRF, 036, 240N, 1079E,  26,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  68
WP, 17, 2013092212, 03, HWRF, 042, 238N, 1071E,  26,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  53
WP, 17, 2013092212, 03, HWRF, 048, 234N, 1067E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  90
WP, 17, 2013092212, 03, HWRF, 054, 235N, 1062E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
WP, 17, 2013092212, 03, HWRF, 060, 235N, 1056E,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  95
WP, 17, 2013092212, 03, HWRF, 066, 228N, 1041E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 17, 2013092218, 03, HWRF, 000, 233N, 1137E,  67,  976, XX,  34, NEQ, 0152, 0136, 0103, 0163,    0,    0,  58
WP, 17, 2013092218, 03, HWRF, 000, 233N, 1137E,  67,  976, XX,  50, NEQ, 0070, 0084, 0073, 0099,    0,    0,  58
WP, 17, 2013092218, 03, HWRF, 000, 233N, 1137E,  67,  976, XX,  64, NEQ, 0000, 0064, 0000, 0075,    0,    0,  58
WP, 17, 2013092218, 03, HWRF, 006, 237N, 1124E,  57,  974, XX,  34, NEQ, 0099, 0087, 0000, 0094,    0,    0,  88
WP, 17, 2013092218, 03, HWRF, 006, 237N, 1124E,  57,  974, XX,  50, NEQ, 0000, 0000, 0000, 0092,    0,    0,  88
WP, 17, 2013092218, 03, HWRF, 012, 244N, 1112E,  47,  981, XX,  34, NEQ, 0036, 0000, 0000, 0080,    0,    0,  22
WP, 17, 2013092218, 03, HWRF, 018, 246N, 1100E,  36,  987, XX,  34, NEQ, 0072, 0000, 0000, 0000,    0,    0,  72
WP, 17, 2013092218, 03, HWRF, 024, 245N, 1089E,  28,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 17, 2013092218, 03, HWRF, 030, 244N, 1080E,  25,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  88
WP, 17, 2013092218, 03, HWRF, 036, 241N, 1073E,  24,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  46
WP, 17, 2013092218, 03, HWRF, 042, 238N, 1070E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 17, 2013092218, 03, HWRF, 048, 236N, 1066E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  46
WP, 17, 2013092218, 03, HWRF, 054, 236N, 1061E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  52
WP, 17, 2013092218, 03, HWRF, 060, 229N, 1058E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  91
