SH, 11, 2018030312, 03, FP19, 198, 490S,  633E,  54,  958, XX,  50, NEQ, 0235, 0270, 0000, 0177
SH, 11, 2018030312, 03, FP19, 204, 518S,  643E,  60,  954, XX,  34, NEQ, 0417, 0257, 0280, 0260
SH, 11, 2018030312, 03, FP19, 204, 518S,  643E,  60,  954, XX,  50, NEQ, 0000, 0000, 0199, 0243
SH, 11, 2018030312, 03, FP19, 210, 531S,  666E,  61,  957, XX,  34, NEQ, 0280, 0377, 0260, 0285
SH, 11, 2018030312, 03, FP19, 210, 531S,  666E,  61,  957, XX,  50, NEQ, 0157, 0000, 0168, 0244
SH, 11, 2018030312, 03, FP19, 216, 550S,  707E,  51,  964, XX,  34, NEQ, 0382, 0224, 0287, 0470
SH, 11, 2018030312, 03, FP19, 216, 550S,  707E,  51,  964, XX,  50, NEQ, 0147, 0000, 0000, 0234
SH, 11, 2018030312, 03, FP19, 222, 576S,  760E,  46,  968, XX,  34, NEQ, 0443, 0262, 0324, 0260
SH, 11, 2018030312, 03, FP19, 228, 600S,  827E,  42,  967, XX,  34, NEQ, 0483, 0000, 0292, 0390
SH, 11, 2018030312, 03, FP19, 234, 623S,  910E,  40,  966, XX,  34, NEQ, 0521, 0312, 0172, 0319
SH, 11, 2018030312, 03, FP19, 240, 635S, 1003E,  50,  965, XX,  34, NEQ, 0302, 0293, 0171, 0255
SH, 11, 2018030312, 03, FP20, 000, 157S,  511E,  72,  994, XX,  34, NEQ, 0231, 0235, 0136, 0057
SH, 11, 2018030312, 03, FP20, 000, 157S,  511E,  72,  994, XX,  50, NEQ, 0129, 0170, 0000, 0000
SH, 11, 2018030312, 03, FP20, 000, 157S,  511E,  72,  994, XX,  64, NEQ, 0000, 0125, 0000, 0000
SH, 11, 2018030312, 03, FP20, 006, 167S,  505E,  55,  994, XX,  34, NEQ, 0227, 0201, 0142, 0000
SH, 11, 2018030312, 03, FP20, 006, 167S,  505E,  55,  994, XX,  50, NEQ, 0000, 0121, 0000, 0000
SH, 11, 2018030312, 03, FP20, 012, 171S,  497E,  45,  995, XX,  34, NEQ, 0245, 0250, 0000, 0000
SH, 11, 2018030312, 03, FP20, 018, 182S,  488E,  42,  997, XX,  34, NEQ, 0277, 0164, 0000, 0000
SH, 11, 2018030312, 03, FP20, 024, 190S,  481E,  36,  997, XX,  34, NEQ, 0000, 0112, 0000, 0000
SH, 11, 2018030312, 03, FP20, 030, 194S,  490E,  32,  997, XX,  34, NEQ, 0000, 0239, 0000, 0000
SH, 11, 2018030312, 03, FP20, 036, 209S,  493E,  39,  996, XX,  34, NEQ, 0112, 0212, 0188, 0000
SH, 11, 2018030312, 03, FP20, 042, 224S,  494E,  39,  995, XX,  34, NEQ, 0204, 0260, 0229, 0000
SH, 11, 2018030312, 03, FP20, 048, 233S,  498E,  38,  991, XX,  34, NEQ, 0146, 0252, 0253, 0090
SH, 11, 2018030312, 03, FP20, 054, 241S,  507E,  47,  993, XX,  34, NEQ, 0141, 0252, 0200, 0131
SH, 11, 2018030312, 03, FP20, 060, 249S,  518E,  43,  989, XX,  34, NEQ, 0184, 0253, 0200, 0221
SH, 11, 2018030312, 03, FP20, 066, 255S,  526E,  46,  988, XX,  34, NEQ, 0172, 0246, 0231, 0269
SH, 11, 2018030312, 03, FP20, 072, 261S,  537E,  46,  984, XX,  34, NEQ, 0260, 0253, 0226, 0258
SH, 11, 2018030312, 03, FP20, 078, 265S,  550E,  52,  984, XX,  34, NEQ, 0280, 0339, 0273, 0285
SH, 11, 2018030312, 03, FP20, 078, 265S,  550E,  52,  984, XX,  50, NEQ, 0000, 0000, 0158, 0000
SH, 11, 2018030312, 03, FP20, 084, 271S,  561E,  47,  979, XX,  34, NEQ, 0268, 0285, 0260, 0255
SH, 11, 2018030312, 03, FP20, 090, 279S,  571E,  54,  979, XX,  34, NEQ, 0236, 0337, 0269, 0260
SH, 11, 2018030312, 03, FP20, 090, 279S,  571E,  54,  979, XX,  50, NEQ, 0000, 0245, 0173, 0000
SH, 11, 2018030312, 03, FP20, 096, 289S,  580E,  56,  977, XX,  34, NEQ, 0244, 0426, 0246, 0285
SH, 11, 2018030312, 03, FP20, 096, 289S,  580E,  56,  977, XX,  50, NEQ, 0000, 0189, 0163, 0122
SH, 11, 2018030312, 03, FP20, 102, 295S,  585E,  61,  977, XX,  34, NEQ, 0236, 0250, 0230, 0255
SH, 11, 2018030312, 03, FP20, 102, 295S,  585E,  61,  977, XX,  50, NEQ, 0000, 0152, 0167, 0138
SH, 11, 2018030312, 03, FP20, 108, 300S,  590E,  57,  975, XX,  34, NEQ, 0266, 0280, 0277, 0305
SH, 11, 2018030312, 03, FP20, 108, 300S,  590E,  57,  975, XX,  50, NEQ, 0000, 0000, 0187, 0131
SH, 11, 2018030312, 03, FP20, 114, 304S,  597E,  52,  975, XX,  34, NEQ, 0239, 0250, 0260, 0293
SH, 11, 2018030312, 03, FP20, 114, 304S,  597E,  52,  975, XX,  50, NEQ, 0107, 0000, 0000, 0163
SH, 11, 2018030312, 03, FP20, 120, 305S,  609E,  47,  975, XX,  34, NEQ, 0218, 0392, 0268, 0260
SH, 11, 2018030312, 03, FP20, 126, 311S,  619E,  46,  979, XX,  34, NEQ, 0246, 0283, 0000, 0275
SH, 11, 2018030312, 03, FP20, 132, 320S,  630E,  50,  977, XX,  34, NEQ, 0240, 0275, 0000, 0276
SH, 11, 2018030312, 03, FP20, 132, 320S,  630E,  50,  977, XX,  50, NEQ, 0104, 0000, 0000, 0000
SH, 11, 2018030312, 03, FP20, 138, 331S,  641E,  47,  978, XX,  34, NEQ, 0247, 0319, 0121, 0140
SH, 11, 2018030312, 03, FP20, 144, 345S,  653E,  49,  975, XX,  34, NEQ, 0236, 0245, 0160, 0166
SH, 11, 2018030312, 03, FP20, 150, 363S,  662E,  52,  973, XX,  34, NEQ, 0359, 0260, 0233, 0143
SH, 11, 2018030312, 03, FP20, 150, 363S,  662E,  52,  973, XX,  50, NEQ, 0000, 0106, 0000, 0000
SH, 11, 2018030312, 03, FP20, 156, 385S,  673E,  49,  970, XX,  34, NEQ, 0285, 0279, 0252, 0304
SH, 11, 2018030312, 03, FP20, 156, 385S,  673E,  49,  970, XX,  50, NEQ, 0000, 0221, 0000, 0000
SH, 11, 2018030312, 03, FP20, 162, 408S,  689E,  57,  965, XX,  34, NEQ, 0260, 0372, 0255, 0330
SH, 11, 2018030312, 03, FP20, 162, 408S,  689E,  57,  965, XX,  50, NEQ, 0148, 0159, 0133, 0173
SH, 11, 2018030312, 03, FP20, 168, 428S,  700E,  69,  960, XX,  34, NEQ, 0338, 0398, 0334, 0440
SH, 11, 2018030312, 03, FP20, 168, 428S,  700E,  69,  960, XX,  50, NEQ, 0179, 0228, 0178, 0176
SH, 11, 2018030312, 03, FP20, 168, 428S,  700E,  69,  960, XX,  64, NEQ, 0000, 0000, 0096, 0000
SH, 11, 2018030312, 03, FP20, 174, 441S,  712E,  59,  966, XX,  34, NEQ, 0260, 0313, 0409, 0340
SH, 11, 2018030312, 03, FP20, 174, 441S,  712E,  59,  966, XX,  50, NEQ, 0000, 0000, 0229, 0211
SH, 11, 2018030312, 03, FP20, 180, 451S,  726E,  59,  972, XX,  34, NEQ, 0284, 0236, 0260, 0260
SH, 11, 2018030312, 03, FP20, 180, 451S,  726E,  59,  972, XX,  50, NEQ, 0000, 0000, 0165, 0204
SH, 11, 2018030312, 03, FP20, 186, 459S,  736E,  56,  978, XX,  34, NEQ, 0252, 0248, 0336, 0302
SH, 11, 2018030312, 03, FP20, 186, 459S,  736E,  56,  978, XX,  50, NEQ, 0000, 0000, 0233, 0204
SH, 11, 2018030312, 03, FP20, 192, 465S,  742E,  44,  984, XX,  34, NEQ, 0181, 0125, 0260, 0279
SH, 11, 2018030312, 03, FP20, 198, 468S,  739E,  39,  990, XX,  34, NEQ, 0000, 0000, 0205, 0233
SH, 11, 2018030312, 03, FP20, 204, 469S,  735E,  40,  992, XX,  34, NEQ, 0000, 0000, 0255, 0189
SH, 11, 2018030312, 03, FP20, 210, 469S,  735E,  37,  994, XX,  34, NEQ, 0000, 0000, 0158, 0188
SH, 11, 2018030312, 03, FP20, 216, 470S,  745E,  31,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030312, 03, FP20, 222, 476S,  762E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030312, 03, FP20, 228, 470S,  787E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030312, 03, FP20, 234, 464S,  817E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0243, 0000
SH, 11, 2018030312, 03, FP20, 240, 451S,  848E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030312, 03, HWRF, 000, 153S,  524E,  41,  993, XX,  34, NEQ, 0184, 0085, 0075, 0196,  -99,  -99,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 001, 155S,  523E,  48,  991, XX,  34, NEQ, 0144, 0082, 0072, 0200,  -99,  -99,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -5,     592,    -220, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 002, 156S,  522E,  46,  990, XX,  34, NEQ, 0206, 0154, 0058, 0196,  -99,  -99,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -4,     877,     -25, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 003, 157S,  519E,  46,  989, XX,  34, NEQ, 0206, 0155, 0057, 0183,  -99,  -99,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       1,    1073,       9, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 004, 156S,  518E,  51,  988, XX,  34, NEQ, 0215, 0207, 0054, 0055,  -99,  -99, 128,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      27,     978,     137, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 004, 156S,  518E,  51,  988, XX,  50, NEQ, 0128, 0000, 0000, 0000,  -99,  -99, 128,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      27,     978,     137, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 005, 156S,  518E,  50,  988, XX,  34, NEQ, 0204, 0196, 0126, 0124,  992,   15, 131,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      33,     854,     190, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 005, 156S,  518E,  50,  988, XX,  50, NEQ, 0131, 0000, 0000, 0000,  992,   15, 131,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      33,     854,     190, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 006, 156S,  518E,  50,  988, XX,  34, NEQ, 0193, 0190, 0124, 0110, 1000,   64, 117,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -19,     860,     170, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 007, 156S,  519E,  56,  987, XX,  34, NEQ, 0223, 0194, 0161, 0104,  995,   35,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -31,     711,     287, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 007, 156S,  519E,  56,  987, XX,  50, NEQ, 0044, 0052, 0000, 0000,  995,   35,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -31,     711,     287, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 008, 158S,  520E,  61,  987, XX,  34, NEQ, 0176, 0188, 0165, 0138,  -99,  -99,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -22,    1060,     176, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 008, 158S,  520E,  61,  987, XX,  50, NEQ, 0057, 0058, 0000, 0049,  -99,  -99,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -22,    1060,     176, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 009, 160S,  520E,  62,  983, XX,  34, NEQ, 0202, 0193, 0153, 0153,  991,   25,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -5,     955,     327, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 009, 160S,  520E,  62,  983, XX,  50, NEQ, 0051, 0048, 0000, 0053,  991,   25,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -5,     955,     327, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 012, 166S,  517E,  57,  980, XX,  34, NEQ, 0212, 0188, 0144, 0134,  -99,  -99,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       4,    1138,     318, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 012, 166S,  517E,  57,  980, XX,  50, NEQ, 0063, 0087, 0000, 0034,  -99,  -99,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       4,    1138,     318, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 015, 172S,  516E,  76,  976, XX,  34, NEQ, 0207, 0207, 0118, 0196,  996,   72,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    1324,     378, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 015, 172S,  516E,  76,  976, XX,  50, NEQ, 0074, 0053, 0031, 0037,  996,   72,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    1324,     378, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 015, 172S,  516E,  76,  976, XX,  64, NEQ, 0046, 0028, 0000, 0000,  996,   72,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    1324,     378, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 018, 177S,  512E,  74,  973, XX,  34, NEQ, 0274, 0210, 0147, 0123,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       1,    1795,     430, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 018, 177S,  512E,  74,  973, XX,  50, NEQ, 0076, 0065, 0039, 0036,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       1,    1795,     430, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 018, 177S,  512E,  74,  973, XX,  64, NEQ, 0047, 0040, 0000, 0000,  -99,  -99,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       1,    1795,     430, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 021, 181S,  510E,  68,  968, XX,  34, NEQ, 0305, 0238, 0147, 0110, 1000,   97,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -9,    2060,     775, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 021, 181S,  510E,  68,  968, XX,  50, NEQ, 0077, 0060, 0050, 0043, 1000,   97,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -9,    2060,     775, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 021, 181S,  510E,  68,  968, XX,  64, NEQ, 0000, 0029, 0000, 0030, 1000,   97,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -9,    2060,     775, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 024, 184S,  510E,  79,  961, XX,  34, NEQ, 0249, 0196, 0191, 0100,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,    1982,    1021, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 024, 184S,  510E,  79,  961, XX,  50, NEQ, 0065, 0058, 0032, 0053,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,    1982,    1021, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 024, 184S,  510E,  79,  961, XX,  64, NEQ, 0043, 0030, 0000, 0021,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,    1982,    1021, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 027, 189S,  509E,  84,  956, XX,  34, NEQ, 0210, 0234, 0184, 0105,  996,   91,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,    1921,    1315, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 027, 189S,  509E,  84,  956, XX,  50, NEQ, 0067, 0065, 0051, 0055,  996,   91,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,    1921,    1315, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 027, 189S,  509E,  84,  956, XX,  64, NEQ, 0040, 0041, 0030, 0032,  996,   91,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       2,    1921,    1315, N, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 030, 192S,  509E,  82,  956, XX,  34, NEQ, 0233, 0239, 0190, 0104, 1000,  111,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      21,    1751,    1410, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 030, 192S,  509E,  82,  956, XX,  50, NEQ, 0072, 0064, 0053, 0058, 1000,  111,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      21,    1751,    1410, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 030, 192S,  509E,  82,  956, XX,  64, NEQ, 0053, 0048, 0035, 0031, 1000,  111,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      21,    1751,    1410, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 033, 198S,  510E, 105,  948, XX,  34, NEQ, 0238, 0286, 0208, 0132,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    2240,    1444, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 033, 198S,  510E, 105,  948, XX,  50, NEQ, 0080, 0070, 0069, 0062,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    2240,    1444, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 033, 198S,  510E, 105,  948, XX,  64, NEQ, 0054, 0046, 0040, 0036,  -99,  -99,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    2240,    1444, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 036, 202S,  509E, 107,  939, XX,  34, NEQ, 0279, 0282, 0193, 0122,  995,   99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       4,    2461,    1890, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 036, 202S,  509E, 107,  939, XX,  50, NEQ, 0091, 0191, 0128, 0060,  995,   99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       4,    2461,    1890, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 036, 202S,  509E, 107,  939, XX,  64, NEQ, 0045, 0049, 0045, 0043,  995,   99,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       4,    2461,    1890, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 039, 207S,  511E, 118,  933, XX,  34, NEQ, 0260, 0272, 0203, 0151,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,    2273,    2188, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 039, 207S,  511E, 118,  933, XX,  50, NEQ, 0097, 0187, 0111, 0081,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,    2273,    2188, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 039, 207S,  511E, 118,  933, XX,  64, NEQ, 0056, 0054, 0043, 0049,  -99,  -99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,    2273,    2188, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 042, 213S,  512E, 114,  929, XX,  34, NEQ, 0282, 0267, 0235, 0147,  989,   69,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,    2574,    2670, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 042, 213S,  512E, 114,  929, XX,  50, NEQ, 0100, 0176, 0109, 0093,  989,   69,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,    2574,    2670, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 042, 213S,  512E, 114,  929, XX,  64, NEQ, 0068, 0064, 0090, 0056,  989,   69,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,    2574,    2670, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 045, 219S,  513E, 121,  924, XX,  34, NEQ, 0313, 0271, 0232, 0152,  996,  111,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,    2639,    2948, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 045, 219S,  513E, 121,  924, XX,  50, NEQ, 0097, 0194, 0123, 0087,  996,  111,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,    2639,    2948, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 045, 219S,  513E, 121,  924, XX,  64, NEQ, 0058, 0059, 0052, 0060,  996,  111,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,    2639,    2948, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 048, 224S,  514E, 118,  918, XX,  34, NEQ, 0295, 0282, 0234, 0150,  994,  121,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      23,    3159,    3262, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 048, 224S,  514E, 118,  918, XX,  50, NEQ, 0102, 0160, 0121, 0088,  994,  121,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      23,    3159,    3262, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 048, 224S,  514E, 118,  918, XX,  64, NEQ, 0069, 0069, 0093, 0061,  994,  121,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      23,    3159,    3262, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 051, 229S,  515E, 126,  914, XX,  34, NEQ, 0331, 0295, 0238, 0164,  994,  124,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,    2929,    3842, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 051, 229S,  515E, 126,  914, XX,  50, NEQ, 0115, 0216, 0120, 0095,  994,  124,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,    2929,    3842, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 051, 229S,  515E, 126,  914, XX,  64, NEQ, 0063, 0071, 0073, 0076,  994,  124,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      30,    2929,    3842, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 054, 233S,  517E, 125,  913, XX,  34, NEQ, 0331, 0343, 0231, 0153,  997,  128,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     100,    2480,    3727, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 054, 233S,  517E, 125,  913, XX,  50, NEQ, 0101, 0244, 0129, 0089,  997,  128,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     100,    2480,    3727, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 054, 233S,  517E, 125,  913, XX,  64, NEQ, 0071, 0082, 0083, 0074,  997,  128,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     100,    2480,    3727, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 057, 239S,  519E, 128,  911, XX,  34, NEQ, 0340, 0331, 0226, 0155,  995,  122,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      68,    3107,    3819, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 057, 239S,  519E, 128,  911, XX,  50, NEQ, 0106, 0232, 0136, 0086,  995,  122,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      68,    3107,    3819, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 057, 239S,  519E, 128,  911, XX,  64, NEQ, 0072, 0090, 0071, 0065,  995,  122,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      68,    3107,    3819, Y, 10, DT, -999
SH, 11, 2018030312, 03, HWRF, 060, 244S,  521E, 134,  906, XX,  34, NEQ, 0361, 0345, 0223, 0179,  998,  185,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     111,    3455,    4015, Y, 10, DT, -999
